customer_id,transaction_date,city,customers,purchase
461,2023-12-20,Tangerang,member,800
459,2023-11-05,Bekasi,member,850
484,2023-11-01,Bekasi,member,840
487,2023-11-09,Bogor,member,1000
477,2023-12-19,Bekasi,casual,960
466,2023-10-25,Tangerang,casual,885
495,2023-12-01,Bogor,casual,885
485,2023-10-08,Bogor,casual,910
451,2023-12-26,Jakarta,member,835
488,2023-11-20,Tangerang,casual,910
470,2023-10-26,Bogor,member,960
473,2023-11-15,Depok,member,850
464,2023-12-31,Depok,member,725
459,2023-10-27,Bekasi,member,830
481,2023-10-21,Depok,member,980
460,2023-11-04,Tangerang,member,1080
453,2023-10-23,Tangerang,casual,990
460,2023-11-13,Tangerang,member,845
487,2023-10-17,Depok,casual,885
481,2023-12-23,Tangerang,member,830
462,2023-11-09,Bogor,casual,800
457,2023-12-21,Tangerang,casual,885
462,2023-12-03,Jakarta,member,1025
485,2023-11-10,Jakarta,casual,980
481,2023-11-30,Bekasi,casual,925
455,2023-12-11,Depok,casual,645
477,2023-11-22,Bogor,casual,760
461,2023-11-16,Jakarta,casual,1020
457,2023-10-22,Depok,member,875
464,2023-11-22,Bekasi,casual,835
485,2023-10-01,Depok,member,995
490,2023-11-27,Depok,casual,820
472,2023-12-23,Bekasi,member,985
484,2023-12-30,Bekasi,member,900
456,2023-11-05,Bekasi,casual,890
485,2023-10-06,Jakarta,member,790
481,2023-12-10,Depok,member,870
460,2023-11-29,Jakarta,member,925
486,2023-12-26,Bogor,member,875
464,2023-12-03,Depok,member,910
485,2023-12-08,Tangerang,casual,845
492,2023-11-27,Tangerang,casual,670
490,2023-12-04,Depok,member,1070
475,2023-12-02,Jakarta,casual,1095
456,2023-10-19,Bogor,member,935
493,2023-11-03,Bogor,member,830
476,2023-12-03,Jakarta,casual,760
471,2023-12-26,Tangerang,member,800
476,2023-12-08,Depok,casual,940
482,2023-12-12,Bekasi,member,930
482,2023-12-24,Depok,casual,955
493,2023-10-22,Jakarta,member,855
456,2023-10-17,Bekasi,casual,765
458,2023-12-06,Tangerang,casual,740
480,2023-12-22,Bogor,casual,795
469,2023-10-13,Jakarta,member,785
498,2023-11-09,Bekasi,casual,825
485,2023-12-02,Bekasi,member,880
485,2023-12-28,Depok,casual,785
471,2023-10-03,Bekasi,casual,805
463,2023-11-13,Depok,casual,920
487,2023-11-21,Depok,member,850
487,2023-10-19,Jakarta,member,855
464,2023-10-24,Bekasi,member,785
471,2023-10-27,Bogor,casual,935
495,2023-10-20,Jakarta,casual,880
486,2023-10-30,Depok,member,815
476,2023-11-19,Depok,casual,855
490,2023-11-08,Bekasi,casual,750
477,2023-11-08,Bekasi,member,845
475,2023-10-19,Depok,member,695
470,2023-10-11,Bogor,casual,990
475,2023-10-26,Depok,casual,1000
485,2023-11-04,Bekasi,casual,840
453,2023-11-12,Tangerang,casual,865
476,2023-12-21,Tangerang,casual,965
491,2023-12-27,Bekasi,casual,825
498,2023-11-21,Depok,member,810
456,2023-10-19,Tangerang,member,910
491,2023-10-30,Depok,member,895
492,2023-11-27,Jakarta,member,900
461,2023-12-25,Bekasi,casual,950
489,2023-12-20,Depok,casual,1045
486,2023-12-08,Tangerang,member,660
485,2023-12-18,Bogor,member,860
452,2023-11-14,Tangerang,casual,875
455,2023-10-31,Bekasi,member,665
458,2023-10-26,Bogor,casual,725
451,2023-11-29,Jakarta,member,805
484,2023-12-22,Jakarta,casual,795
472,2023-11-25,Depok,casual,900
453,2023-12-02,Jakarta,casual,990
471,2023-12-03,Jakarta,casual,955
468,2023-10-25,Bogor,member,815
460,2023-10-26,Bogor,casual,880
453,2023-12-09,Tangerang,member,745
486,2023-11-12,Bogor,casual,895
490,2023-11-22,Depok,member,870
487,2023-10-29,Jakarta,casual,830
490,2023-10-04,Tangerang,member,870
483,2023-11-20,Bekasi,member,1030
460,2023-12-24,Jakarta,casual,895
515,2023-11-17,Jakarta,casual,865
518,2023-12-09,Depok,casual,950
519,2023-12-15,Tangerang,member,815
506,2023-12-07,Jakarta,member,865
504,2023-11-29,Jakarta,casual,935
518,2023-11-01,Jakarta,member,890
511,2023-11-17,Depok,casual,785
548,2023-11-18,Tangerang,member,1010
544,2023-12-14,Depok,member,865
521,2023-11-07,Bogor,casual,765
515,2023-11-26,Bogor,member,820
512,2023-11-28,Bekasi,member,795
526,2023-11-02,Depok,member,845
536,2023-12-05,Tangerang,member,875
530,2023-12-20,Depok,member,875
526,2023-12-09,Jakarta,casual,805
520,2023-12-31,Bekasi,member,915
550,2023-11-09,Bekasi,casual,945
510,2023-11-03,Bekasi,casual,735
502,2023-11-23,Depok,member,885
502,2023-12-27,Depok,member,760
503,2023-12-04,Tangerang,casual,890
507,2023-12-24,Tangerang,casual,755
531,2023-11-26,Bekasi,casual,785
519,2023-11-19,Bekasi,casual,830
544,2023-12-07,Depok,casual,900
530,2023-12-27,Depok,casual,945
512,2023-12-02,Tangerang,member,790
541,2023-12-31,Depok,casual,920
521,2023-11-08,Depok,casual,695
519,2023-11-17,Depok,member,940
510,2023-11-01,Bogor,member,880
503,2023-11-28,Tangerang,casual,950
515,2023-11-21,Jakarta,casual,965
513,2023-12-05,Depok,member,855
534,2023-11-06,Bogor,casual,835
544,2023-11-28,Depok,member,935
519,2023-12-12,Tangerang,member,805
527,2023-11-08,Tangerang,member,805
541,2023-12-12,Bogor,member,885
513,2023-11-22,Bogor,casual,855
510,2023-12-08,Depok,casual,900
513,2023-11-21,Depok,member,900
518,2023-12-15,Bogor,member,930
534,2023-12-08,Tangerang,casual,745
524,2023-11-01,Jakarta,casual,1010
506,2023-12-23,Tangerang,member,770
515,2023-12-08,Bekasi,member,840
510,2023-11-15,Bogor,casual,755
521,2023-12-17,Depok,member,915
543,2023-12-08,Tangerang,casual,1085
501,2023-12-07,Jakarta,member,835
527,2023-11-30,Bogor,casual,755
510,2023-12-20,Depok,member,875
507,2023-12-10,Tangerang,casual,965
550,2023-11-07,Depok,casual,890
537,2023-11-29,Jakarta,member,920
540,2023-11-03,Depok,casual,755
543,2023-12-07,Depok,casual,900
538,2023-11-06,Bekasi,casual,930
538,2023-11-13,Jakarta,casual,870
538,2023-12-11,Bogor,member,900
509,2023-12-02,Bogor,member,850
527,2023-12-19,Bogor,casual,780
511,2023-11-13,Tangerang,member,730
503,2023-12-19,Bekasi,member,925
518,2023-11-03,Depok,member,795
533,2023-12-29,Bekasi,member,900
540,2023-12-26,Bekasi,casual,780
504,2023-12-08,Bogor,casual,900
521,2023-11-30,Tangerang,casual,795
550,2023-12-20,Tangerang,casual,865
527,2023-12-25,Bekasi,member,810
537,2023-12-07,Bogor,casual,805
548,2023-11-02,Jakarta,member,900
532,2023-11-08,Bogor,member,825
505,2023-12-14,Bogor,member,690
530,2023-12-15,Depok,member,955
535,2023-12-20,Bogor,member,800
509,2023-12-15,Jakarta,member,895
505,2023-12-05,Bekasi,casual,790
520,2023-12-25,Tangerang,member,830
517,2023-12-10,Depok,casual,735
515,2023-11-23,Depok,member,780
512,2023-12-08,Depok,casual,880
514,2023-11-13,Bogor,casual,740
503,2023-11-15,Bekasi,member,820
538,2023-11-13,Depok,casual,840
504,2023-11-10,Jakarta,casual,765
517,2023-12-02,Depok,casual,845
521,2023-11-17,Tangerang,casual,790
515,2023-11-13,Tangerang,casual,960
527,2023-12-16,Jakarta,member,935
510,2023-11-24,Depok,casual,925
540,2023-11-29,Depok,member,865
536,2023-12-05,Tangerang,casual,810
550,2023-12-27,Bogor,member,860
524,2023-12-28,Tangerang,member,820
560,2023-12-24,Bekasi,casual,875
590,2023-12-07,Tangerang,casual,855
572,2023-12-22,Bekasi,member,975
586,2023-12-06,Tangerang,member,1010
573,2023-12-15,Depok,casual,930
589,2023-12-04,Tangerang,member,835
599,2023-12-25,Jakarta,casual,810
575,2023-12-16,Depok,member,1010
579,2023-12-28,Bekasi,member,805
566,2023-12-14,Bekasi,casual,880
585,2023-12-26,Tangerang,member,785
557,2023-12-28,Bogor,member,930
585,2023-12-21,Bekasi,member,840
582,2023-12-20,Bekasi,member,990
572,2023-12-11,Depok,member,890
577,2023-12-23,Jakarta,casual,815
572,2023-12-11,Bogor,member,845
576,2023-12-27,Tangerang,casual,1000
573,2023-12-06,Bekasi,casual,785
588,2023-12-20,Jakarta,member,950
556,2023-12-07,Bogor,member,965
597,2023-12-03,Tangerang,casual,830
597,2023-12-19,Bogor,casual,915
596,2023-12-28,Jakarta,casual,945
569,2023-12-27,Bekasi,casual,1010
596,2023-12-25,Bekasi,casual,1005
589,2023-12-07,Jakarta,casual,790
599,2023-12-27,Tangerang,member,700
571,2023-12-21,Jakarta,casual,925
583,2023-12-31,Depok,casual,855
580,2023-12-04,Depok,member,955
580,2023-12-12,Bogor,member,770
566,2023-12-05,Jakarta,casual,875
587,2023-12-28,Bogor,casual,950
583,2023-12-20,Bogor,member,795
570,2023-12-28,Tangerang,casual,715
598,2023-12-13,Bekasi,member,965
